zcta,year,population_est,population_moe,median_age_est,median_age_moe,housing_units_est,housing_units_moe,households_est,households_moe,bachelors_or_higher_pct,bachelors_or_higher_pct_moe,median_household_income_est,median_household_income_moe,unemployment_rate_pct,unemployment_rate_pct_moe,below_poverty_pct,below_poverty_pct_moe,median_home_value_est,median_home_value_moe,median_gross_rent_est,median_gross_rent_moe
89104,2014,39648,1584,37.9,1.5,16252,349,13775,416,,,34728,2793,,,26.7,3.2,88700,4077,788,21
89104,2015,40301,1822,37.9,1.5,16279,325,13911,393,,,32567,2575,14.5,1.9,28.0,3.3,97500,7904,790,22
89104,2016,39694,1555,39.1,1.8,16200,328,14021,408,,,32881,1921,12.6,1.7,27.4,3.1,111800,5545,771,20
89104,2017,39473,1471,39.1,1.7,16287,300,14193,346,12.9,1.4,34792,1899,10.5,1.4,25.3,2.7,126800,8491,789,24
89104,2018,38703,1505,39.6,1.6,16234,393,14209,406,13.6,1.5,35484,1895,10.8,1.7,25.5,2.7,146000,8167,811,24
89104,2019,39443,1877,37.9,1.9,16330,316,14225,374,13.3,1.5,36448,2242,10.1,1.8,24.6,2.7,163900,6431,847,21
89104,2020,40519,2343,36.6,2.8,16875,551,14846,589,15.5,2.3,38939,2779,9.2,1.9,22.7,3.0,199300,12930,888,29
89104,2021,39781,2432,36.9,2.2,16746,726,14867,790,13.9,2.1,42583,3765,9.1,1.8,22.7,2.7,219300,9288,959,29
89104,2022,39719,2340,37.7,1.5,16826,697,14864,693,14.9,2.2,48355,4022,8.8,1.8,21.9,2.7,272100,10872,1068,32
89104,2023,39883,2163,38.5,1.4,16704,669,14951,676,15.4,2.0,50945,5914,7.1,1.8,19.9,2.8,298700,12124,1138,32
89104,2024,39937,2004,38.6,1.4,16506,711,15128,731,16.5,2.5,52228,6133,8.8,2.1,19.3,2.9,325500,10185,1187,37
89106,2011,27976,1345,29.9,1.2,10677,246,9041,319,,,30651,2414,,,33.4,4.1,145400,18141,818,40
89106,2012,27004,1504,30.4,1.0,10547,180,8815,293,,,29285,1901,,,37.2,3.8,110800,10932,788,46
89106,2013,27104,1275,30.9,1.0,10365,180,8813,283,,,28506,1881,,,37.8,4.0,89500,6841,789,34
89106,2014,26328,1274,32.7,1.5,10267,198,8711,276,,,29375,3567,,,37.4,3.6,88200,5502,803,33
89106,2015,26878,1098,34.1,1.6,10349,173,8785,250,,,29975,3194,16.0,2.4,36.4,3.1,98400,9959,794,30
89106,2016,26300,1378,34.2,1.3,10275,191,8680,286,,,29631,2742,15.4,2.3,35.3,3.2,108600,7033,801,28
89106,2017,26803,1239,32.5,1.2,10221,185,8629,267,9.6,1.6,31421,1809,13.2,2.1,33.1,3.2,123600,7110,827,32
89106,2018,26018,1247,32.4,1.5,10303,199,8639,267,9.0,1.4,30444,1855,11.4,2.4,32.1,3.0,141900,10956,869,33
89106,2019,26480,1191,31.5,1.6,10409,200,8864,246,9.3,1.6,29906,2363,12.3,2.5,31.0,3.5,154200,6166,909,33
89106,2020,25978,1751,31.9,1.3,10471,450,9081,505,9.4,1.3,31031,3294,10.0,2.2,29.6,3.9,173000,11263,959,31
89106,2021,25477,1955,33.1,2.4,10565,606,9353,646,10.8,1.5,33292,5058,11.1,2.0,29.4,3.7,191700,13120,1024,57
89106,2022,25581,1674,33.6,2.5,10698,578,9616,591,10.6,1.9,36403,5039,10.1,2.3,28.5,3.5,232300,10869,1121,48
89106,2023,26440,1866,32.7,2.1,10906,582,9787,601,10.6,1.7,38848,4589,11.6,2.8,28.3,4.8,263100,14818,1169,54
89106,2024,27565,1806,32.8,2.2,11085,598,10054,591,11.7,2.1,42007,5060,10.7,2.0,28.1,4.2,290000,15630,1259,64
89107,2011,36174,1615,35.1,1.8,13923,309,12173,429,,,46695,3474,,,15.6,3.4,150500,11968,942,44
89107,2012,36534,1676,35.0,1.8,13864,311,12103,387,,,45646,2155,,,17.7,2.9,115400,5654,917,50
89107,2013,36204,1982,35.3,1.6,13952,307,12175,429,,,44271,2358,,,18.1,3.4,103600,4150,898,46
89107,2014,36423,1759,34.9,1.4,13928,260,12255,375,,,41024,2712,,,22.0,3.8,99700,4587,878,51
89107,2015,37147,1339,35.7,1.2,13917,282,12256,344,,,40814,1721,14.7,2.0,21.3,2.5,106700,4073,853,43
89107,2016,37943,1466,35.4,1.4,13967,241,12426,357,,,41501,2247,12.8,2.4,21.4,2.6,116500,4770,875,51
89107,2017,36861,1402,35.8,1.4,13817,253,12261,369,12.7,1.4,41333,1283,10.0,1.7,21.3,2.5,135300,5649,896,45
89107,2018,38165,1667,35.0,1.6,13980,237,12575,329,12.5,1.5,40605,1511,9.8,1.5,20.3,2.7,152800,5898,917,43
89107,2019,38936,1552,35.9,1.4,13958,291,12689,353,13.3,1.7,44234,1869,7.8,1.3,18.7,2.7,170900,6282,991,40
89107,2020,39287,2054,35.5,1.8,14223,672,13299,655,14.4,2.0,42728,1779,6.4,1.4,18.0,2.6,202300,9530,1034,52
89107,2021,37342,2240,36.4,1.6,14038,662,13016,687,14.9,1.9,43569,3082,8.0,1.5,18.4,3.0,227500,10145,1127,49
89107,2022,37101,2054,36.3,1.7,14050,655,12878,690,15.7,1.9,50876,4031,7.2,1.7,15.9,2.5,273300,5847,1255,59
89107,2023,37087,2122,37.1,1.7,13844,609,12735,628,16.4,2.2,60466,4555,7.2,1.6,14.7,2.1,289100,7084,1320,60
89107,2024,37063,2286,37.2,1.7,13902,667,12635,727,15.8,2.4,59571,7179,7.2,1.7,14.9,2.7,330500,9064,1424,64
89108,2011,66804,1987,33.2,1.1,27499,369,23617,526,,,47426,2322,,,18.0,2.2,168700,9134,1035,29
89108,2012,67208,2160,34.1,1.1,27745,413,23744,613,,,44331,2173,,,20.5,2.0,128600,6467,1012,31
89108,2013,68972,1887,34.2,1.4,28000,349,23890,499,,,41659,2154,,,20.6,2.4,110700,3345,973,19
89108,2014,71634,2354,34.2,1.0,28047,350,24208,557,,,41672,1513,,,21.6,2.3,107500,3624,961,21
89108,2015,73572,2173,34.4,1.2,28370,378,24688,523,,,41893,1102,14.9,1.5,21.1,2.2,112800,3846,950,19
89108,2016,75179,2341,34.1,1.0,28923,298,25670,519,,,43097,1754,14.1,1.5,20.6,2.3,125200,4575,948,16
89108,2017,74753,2166,34.2,1.3,29024,329,25876,529,12.8,1.3,44602,1970,10.8,1.3,19.0,2.1,142700,5483,975,16
89108,2018,73678,2275,35.0,1.2,29105,359,26276,495,13.3,1.2,46759,1906,10.1,1.4,19.1,1.9,163600,4417,992,23
89108,2019,73991,2145,35.6,1.0,29421,347,27040,526,13.2,1.2,46165,1799,8.9,1.4,18.0,2.1,182000,6551,1033,23
89108,2020,75201,3009,35.7,1.1,28724,720,26913,702,13.4,1.6,49351,1766,8.9,1.8,18.4,2.2,208500,5713,1096,19
89108,2021,73315,2823,36.1,1.1,28279,732,26508,721,14.4,1.6,51161,1618,10.2,1.8,19.2,2.3,229800,5372,1165,24
89108,2022,75498,2990,36.0,1.4,28188,824,26668,797,13.9,1.7,55935,1643,9.6,1.4,18.9,2.3,274100,7294,1312,31
89108,2023,74566,3239,35.8,1.4,28377,779,26628,784,14.7,1.6,57403,1835,8.1,1.5,19.3,2.4,304400,9635,1431,35
89108,2024,72814,3220,36.1,1.9,28339,845,26341,839,15.4,1.7,59449,2051,7.9,1.4,17.8,2.3,334100,8433,1554,39
89109,2011,7477,993,41.9,4.9,10196,385,3878,303,,,37750,5926,,,20.2,4.0,279200,74439,893,44
89109,2012,6904,621,46.5,5.0,11725,315,3627,329,,,36021,8145,,,28.4,6.9,207500,65586,939,64
89109,2013,6852,811,47.7,5.7,13008,296,3560,335,,,40074,5664,,,25.8,6.3,142400,24401,899,56
89109,2014,7013,766,47.4,4.4,14011,273,3686,329,,,45257,3706,,,18.7,5.0,183100,118306,923,95
89109,2015,7341,751,46.2,4.5,14091,217,3792,350,,,46828,7752,7.8,3.2,17.2,4.5,250400,89435,902,79
89109,2016,7491,771,46.2,3.0,14107,259,3929,314,,,46883,5861,9.1,3.4,14.4,4.3,300000,117353,896,74
89109,2017,7705,810,43.4,4.7,14309,227,3972,314,42.6,7.5,46875,7535,8.7,3.5,17.1,6.1,345600,114277,915,54
89109,2018,7844,811,43.7,4.5,14538,202,4187,279,42.8,5.8,43206,7449,7.8,3.6,18.4,4.9,370200,68414,933,47
89109,2019,7859,866,42.8,5.3,14667,230,4104,306,37.9,5.8,42837,6771,7.3,3.8,20.8,5.0,345300,39091,976,74
89109,2020,7854,1117,45.8,4.5,15473,645,4133,469,40.2,6.5,44890,9529,6.0,4.3,23.1,8.2,412700,89195,955,53
89109,2021,6355,931,47.2,4.3,13175,410,3259,375,34.4,6.7,39680,8649,10.6,4.9,30.8,8.0,401900,82936,970,91
89109,2022,6490,940,45.9,3.4,12547,459,3269,336,38.9,6.5,49818,17169,10.2,4.9,28.7,8.6,489100,59602,1159,161
89109,2023,6924,1156,45.6,3.6,12053,426,3425,418,37.8,5.7,54917,18493,10.4,4.5,31.1,9.9,494800,63801,1208,148
89109,2024,6504,1081,45.6,5.1,11300,427,3350,372,40.2,7.3,53684,16117,12.7,5.8,27.9,9.2,546500,144840,1442,337
89110,2011,73437,2188,30.1,0.8,23534,302,20908,440,,,48464,1473,,,19.5,1.9,178800,9329,995,29
89110,2012,72269,2155,30.1,1.0,23414,353,20697,455,,,46802,2343,,,22.1,2.4,123600,6418,963,32
89110,2013,71150,2263,30.8,1.0,23031,312,20565,414,,,44737,1880,,,23.4,2.1,108200,4974,941,27
89110,2014,71374,2003,30.8,0.9,22974,328,20464,403,,,43859,2173,,,23.6,2.4,103300,4924,921,29
89110,2015,72160,1880,30.8,0.9,23074,304,20852,331,,,42145,1254,14.3,1.2,24.2,1.9,111800,4477,894,22
89110,2016,73896,2206,30.4,0.8,22715,290,20877,367,,,43621,1852,12.4,1.5,22.6,2.3,126700,5691,923,28
89110,2017,74466,2225,30.8,0.9,22815,387,20897,480,10.1,1.0,44947,2121,9.8,1.1,21.7,1.9,149500,5511,944,23
89110,2018,71573,1854,30.9,0.9,22750,309,20835,390,9.5,1.2,44406,2178,8.7,1.0,21.6,2.2,164400,3973,976,20
89110,2019,71489,2318,32.0,1.2,23125,327,21181,451,9.0,1.1,44415,3747,7.0,1.0,21.6,2.2,185300,8515,999,24
89110,2020,70865,3198,32.1,1.2,23984,804,21651,803,9.2,1.1,43769,3003,7.2,1.7,21.0,2.2,212900,5684,1062,27
89110,2021,67361,3204,32.8,0.9,24026,806,21368,805,9.1,1.1,46558,3162,7.6,1.6,20.7,2.2,232300,5861,1125,26
89110,2022,66927,3409,33.1,1.5,24080,772,21453,752,10.0,1.2,50802,3336,8.8,1.8,20.6,2.5,278000,6001,1220,30
89110,2023,67259,2921,34.1,1.5,23701,791,21272,762,10.5,1.2,54858,3830,8.4,1.6,18.1,2.6,304300,11038,1292,39
89110,2024,69107,2922,32.9,1.3,23752,798,21221,810,10.8,1.1,61001,3820,8.3,1.4,17.2,2.5,344300,8707,1368,44
89113,2011,22751,1430,38.9,1.3,11288,395,9651,406,,,70758,4825,,,5.6,1.7,280600,21653,1254,60
89113,2012,23964,1427,37.1,1.2,11446,400,9816,459,,,69857,4339,,,6.7,1.9,244800,21898,1219,79
89113,2013,24623,1553,37.0,1.1,11606,419,9703,490,,,65966,5946,,,10.1,2.7,213100,20699,1148,79
89113,2014,25850,1449,36.7,1.0,11587,526,9935,506,,,62396,4559,,,12.9,3.4,198800,20483,1127,64
89113,2015,26796,1373,36.5,0.8,11976,403,10220,488,,,58885,3486,5.3,1.5,13.3,3.0,196200,17152,1089,64
89113,2016,26927,1083,36.5,0.7,12207,293,10311,432,,,62132,3676,4.5,1.4,12.6,2.7,220300,12177,1109,47
89113,2017,28166,1291,37.0,1.1,12684,318,10576,390,28.1,2.4,65337,5112,3.6,0.9,11.6,2.7,255600,13114,1157,30
89113,2018,30626,1338,36.6,1.3,13184,312,11321,450,31.3,2.5,72212,4237,3.6,0.7,8.7,2.0,282000,11248,1215,30
89113,2019,32308,1324,36.5,1.5,13826,359,11908,423,32.8,2.5,72479,4361,3.6,0.9,8.8,1.9,304300,17226,1275,59
89113,2020,34229,2491,36.2,1.7,14875,843,13130,846,37.1,3.3,76961,6606,5.2,1.3,9.8,2.4,346400,20736,1357,50
89113,2021,34227,2039,37.5,1.5,14906,726,13607,753,39.4,3.5,78636,5517,6.4,1.5,10.5,2.5,371700,16199,1456,59
89113,2022,36979,1980,37.2,1.8,15646,715,14501,729,39.7,3.5,85504,6498,6.8,1.4,10.7,2.5,429900,15578,1654,45
89113,2023,37313,1847,37.3,1.9,16151,683,14942,731,38.8,3.5,88750,6609,6.1,1.3,11.7,2.8,463900,19238,1759,50
89113,2024,38094,2328,38.2,1.5,16921,816,15674,858,41.3,3.5,94461,8303,6.3,1.7,11.9,2.5,480900,20307,1863,60
89115,2011,61983,2279,25.8,0.7,21656,434,18246,510,,,36732,2204,,,28.2,2.7,111300,9193,892,18
89115,2012,60509,2087,26.4,0.7,22004,421,18076,536,,,34934,1838,,,30.3,2.5,90200,8573,872,17
89115,2013,58870,2376,26.8,0.8,21957,365,17634,629,,,33496,1464,,,32.6,2.6,80100,5738,859,19
89115,2014,61346,2260,26.5,0.8,21867,309,17727,479,,,33469,1490,,,33.9,2.5,78400,4290,842,20
89115,2015,60601,1816,26.6,0.7,21673,273,17520,441,,,34056,1619,15.4,1.8,32.3,2.9,81500,3630,834,17
89115,2016,59220,1985,27.7,0.8,21562,302,17427,469,,,34197,1441,13.9,1.7,30.3,2.4,87100,4933,848,19
89115,2017,60348,2252,28.1,0.7,21840,310,17723,508,7.0,1.0,35395,1358,13.3,1.4,30.0,2.4,107300,5288,883,16
89115,2018,61811,1866,27.8,1.0,21870,308,18309,456,7.3,1.0,36050,1362,12.0,1.5,30.6,2.4,125500,9671,894,19
89115,2019,63084,1886,28.0,0.9,21735,349,18423,507,8.8,1.2,39412,1718,10.7,1.6,28.3,2.7,153300,6125,952,21
89115,2020,66378,3685,27.9,1.0,21966,762,19252,853,9.4,1.3,41268,2187,12.5,1.9,28.2,2.7,169600,7879,1009,31
89115,2021,65713,2804,27.7,0.9,21288,613,18947,626,9.0,1.4,43114,2201,13.4,1.7,29.6,3.0,185100,12296,1079,28
89115,2022,66461,2720,28.0,1.0,21493,568,19413,668,9.2,1.3,47189,2169,12.0,1.7,28.3,2.9,234300,13128,1190,28
89115,2023,66773,3117,28.5,1.1,21670,613,19635,680,9.4,1.3,49648,2549,11.9,1.8,25.9,2.6,258900,10442,1294,48
89115,2024,67542,2928,28.7,1.0,21923,634,19998,652,8.5,1.3,51681,2511,12.7,2.2,25.8,2.7,282300,17797,1412,44
89117,2011,55445,1673,39.9,1.2,26786,362,23110,505,,,56941,2725,,,9.9,2.0,293100,9514,1144,17
89117,2012,54900,1875,40.4,1.4,26525,337,23003,544,,,56500,2783,,,10.2,1.9,250500,11791,1122,20
89117,2013,54646,1862,40.7,1.0,26629,356,22788,486,,,54556,2281,,,11.5,1.9,225400,9020,1085,23
89117,2014,54234,1956,40.9,1.1,26615,396,22363,590,,,55095,2235,,,11.6,1.9,228500,9002,1065,26
89117,2015,53155,1926,41.8,1.1,26754,346,22106,574,,,54630,3270,8.7,1.4,11.6,1.6,236800,7665,1061,26
89117,2016,53462,2047,41.4,1.0,26748,375,22419,645,,,54104,2561,7.0,1.0,13.1,2.0,258100,8353,1071,23
89117,2017,54762,1774,41.2,1.2,26539,388,22687,595,31.6,2.2,54216,2271,6.5,1.1,14.2,2.3,282400,7556,1112,19
89117,2018,55061,1943,42.5,1.2,26878,330,23095,544,32.0,2.1,57954,2167,6.0,1.0,12.7,1.9,303400,12237,1155,18
89117,2019,54590,1808,42.6,1.2,26312,324,22889,571,31.7,2.1,58608,3611,6.2,1.1,12.9,2.1,327400,8019,1200,21
89117,2020,56880,2680,42.2,1.8,25874,819,23404,884,31.4,2.3,60637,1986,8.3,1.8,12.8,2.4,362700,10724,1237,28
89117,2021,54663,2761,42.3,2.2,25281,789,22820,877,31.5,1.9,62059,2956,10.0,1.8,13.6,2.1,383900,14090,1326,25
89117,2022,55282,2765,42.2,1.9,25618,743,22814,845,32.5,2.5,68206,2391,9.8,2.0,12.5,1.5,443000,12979,1495,38
89117,2023,55832,2803,41.0,1.9,25494,768,22999,851,33.3,2.1,71497,2514,9.2,1.8,13.7,2.1,481900,15167,1691,41
89117,2024,58082,3116,41.1,1.6,25538,844,23313,943,32.8,2.1,75145,3996,7.6,1.4,13.1,1.7,512500,25705,1802,40
89118,2011,19326,1319,35.5,1.8,9441,360,7839,427,,,53244,4916,,,10.2,2.8,220100,30036,1077,30
89118,2012,19640,1205,36.9,2.0,9536,416,7779,402,,,52388,5635,,,11.4,3.4,180200,24090,1065,34
89118,2013,20644,1306,36.4,2.0,9921,335,8332,348,,,51250,5331,,,13.0,3.2,153400,10618,1060,36
89118,2014,20317,1343,37.2,1.7,9979,298,8289,355,,,47544,4687,,,12.9,3.1,151100,16948,1014,32
89118,2015,20420,1430,37.6,2.2,10031,260,8198,365,,,48625,3142,7.6,1.8,11.9,2.5,161300,14744,978,20
89118,2016,20682,1178,38.0,1.6,10073,267,8130,339,,,50894,2611,6.9,1.6,13.0,2.4,183700,17083,996,19
89118,2017,21407,1283,37.7,1.6,10166,284,8226,354,21.0,2.7,51687,2069,6.5,1.5,11.6,2.0,215000,23164,1040,25
89118,2018,22105,1246,38.3,1.7,10141,290,8137,342,21.3,2.4,55444,3103,5.5,1.3,12.4,2.3,252900,20655,1099,24
89118,2019,21826,1094,38.7,1.5,9995,308,8216,358,23.6,2.6,57859,4858,6.0,1.5,13.2,2.9,259400,19344,1149,28
89118,2020,22891,1718,40.7,2.4,10203,604,8599,558,24.6,2.7,59911,3430,6.3,1.8,11.6,2.0,288300,20828,1229,35
89118,2021,22701,1770,40.8,1.6,10031,622,8737,612,24.4,3.0,64779,4516,7.7,1.8,13.2,2.3,318800,32886,1309,35
89118,2022,23108,1925,40.4,2.0,10118,597,8982,586,25.8,3.0,65929,3738,8.0,1.8,13.7,2.4,372600,34598,1446,38
89118,2023,23299,1752,40.7,2.2,10345,632,9337,601,26.9,2.8,67384,5643,7.8,1.9,14.2,2.0,391800,31822,1501,62
89118,2024,22610,1730,42.3,2.0,10288,634,9269,592,24.7,2.9,71160,5428,6.7,1.6,11.1,2.5,424900,38646,1620,56
89119,2011,43648,1511,35.5,1.5,24746,362,19837,468,,,37580,2227,,,17.5,2.3,168300,10532,844,17
89119,2012,44392,1872,34.5,1.6,25027,350,19849,531,,,36149,2249,,,20.1,2.6,140000,16751,823,16
89119,2013,44425,1741,34.5,1.3,25142,305,19225,528,,,34434,2302,,,22.5,3.0,123800,8593,803,19
89119,2014,46684,1669,34.2,1.0,25515,315,19580,532,,,33787,1728,,,23.1,2.6,120100,6806,786,13
89119,2015,47926,1792,34.6,0.9,25654,349,20026,477,,,31873,1563,12.5,1.5,25.6,2.4,130000,14142,782,11
89119,2016,50333,1761,34.3,0.9,25526,279,20273,496,,,31576,1326,11.4,1.6,26.4,2.2,139800,14454,792,11
89119,2017,52171,2162,34.5,0.9,25783,345,20964,508,17.2,1.5,32879,1555,9.9,1.2,25.9,1.9,159700,6608,821,14
89119,2018,52278,1549,34.4,0.7,25760,299,21650,453,17.9,1.4,34312,1722,9.5,1.4,25.9,2.3,174900,9171,855,10
89119,2019,52378,1760,34.8,0.9,25627,330,21815,406,19.1,1.5,35705,1821,8.6,1.2,25.1,2.6,187800,7570,883,13
89119,2020,52120,2476,34.8,1.0,25903,874,22347,978,18.9,1.6,38659,1551,9.9,1.8,21.1,2.2,207100,27524,933,16
89119,2021,50847,2299,35.4,0.9,25176,837,22229,892,20.2,1.8,41298,1560,11.4,1.9,21.5,2.1,249500,22386,986,15
89119,2022,50985,2281,35.0,1.1,24984,919,22029,892,19.4,1.6,44939,1987,11.5,1.8,21.1,2.1,279400,18525,1117,17
89119,2023,50585,2461,34.7,1.3,24756,831,21860,982,19.9,2.1,46472,2002,11.9,2.0,21.6,2.1,301000,21912,1184,19
89119,2024,50196,2271,35.5,1.2,24551,885,21652,944,20.7,2.2,46960,1942,12.2,2.1,21.6,2.5,328100,15735,1252,28
89120,2011,21780,876,42.6,1.2,10215,219,9009,292,,,52873,2551,,,10.4,2.2,216400,11185,1004,37
89120,2012,22382,851,41.4,1.1,10238,220,9088,243,,,50033,2081,,,12.4,2.7,173900,8188,978,30
89120,2013,23195,1010,40.5,1.4,10198,189,9140,241,,,49335,2800,,,11.7,2.5,157700,6314,975,30
89120,2014,23679,920,41.1,1.2,10092,182,9223,250,,,50384,3132,,,11.4,1.9,154400,4859,952,23
89120,2015,24402,1044,41.3,1.2,10118,212,9342,252,,,50035,3043,11.3,2.0,12.7,2.4,156900,5646,935,29
89120,2016,24830,1045,39.9,1.5,10015,222,9147,267,,,51420,3500,9.2,1.7,12.0,2.6,164900,5558,938,25
89120,2017,25235,1121,40.3,2.2,10139,232,9319,278,23.5,2.3,51422,3806,7.7,1.8,13.4,2.7,187000,12075,977,34
89120,2018,25124,1143,41.3,1.8,10142,243,9301,277,23.6,2.2,49267,4028,8.0,1.9,15.5,2.7,209200,10956,1007,42
89120,2019,24813,1161,40.5,2.5,10206,269,9359,269,22.2,2.3,51347,3022,6.0,1.5,14.2,3.2,231900,10045,1066,42
89120,2020,24102,1627,38.2,2.7,10234,619,9357,606,24.9,2.8,57365,5458,5.6,1.5,12.7,3.4,265400,21100,1105,52
89120,2021,24418,1415,37.5,1.8,9925,457,9254,470,24.7,2.5,58675,4541,7.4,1.7,13.5,2.6,285000,14580,1167,44
89120,2022,25204,1691,37.3,1.8,10107,519,9423,524,25.7,2.7,68934,5129,7.7,1.9,11.8,3.0,329700,15695,1313,62
89120,2023,23797,1587,39.3,2.5,9861,458,9176,473,26.3,3.5,75813,4592,7.2,1.8,11.6,2.4,364800,18164,1467,71
89120,2024,23389,1568,40.0,2.8,9821,463,9261,486,26.7,2.7,74688,6929,7.8,1.9,14.4,3.2,401800,18966,1508,91
89121,2011,62611,2273,40.4,1.4,29143,428,24581,543,,,44843,1972,,,15.9,2.0,157900,5612,965,18
89121,2012,61813,1910,40.5,1.3,28627,388,23961,553,,,42854,1658,,,18.2,2.0,123100,5857,939,21
89121,2013,61911,2389,40.5,1.2,28752,436,23959,620,,,40836,2006,,,18.9,2.0,110200,3359,913,20
89121,2014,62991,2045,40.4,1.2,28405,333,23831,459,,,37427,1943,,,19.9,1.8,109600,3111,877,18
89121,2015,63313,2245,41.3,1.5,28168,369,23692,535,,,37041,1053,15.6,1.3,20.2,2.4,112200,3245,868,19
89121,2016,63884,2222,40.7,1.2,28274,373,23737,525,,,37098,925,14.9,1.8,20.0,2.0,122300,4627,863,19
89121,2017,64457,2073,40.5,1.0,28430,393,24164,535,15.4,1.3,39173,1437,13.2,1.4,19.1,2.0,141600,5678,886,20
89121,2018,64340,2241,40.1,1.1,28184,384,24091,506,15.7,1.1,39528,1517,11.5,1.7,19.3,1.7,157200,4249,909,19
89121,2019,63190,1871,40.2,0.9,28176,429,23697,521,16.2,1.2,42530,1887,10.0,1.5,17.8,2.2,173400,5898,955,16
89121,2020,66344,2918,38.5,1.6,28900,812,24228,837,15.6,1.2,43160,2177,8.7,1.3,19.4,2.6,195100,9700,981,18
89121,2021,66455,2981,39.0,1.4,28583,786,24244,889,15.3,1.3,46004,2376,9.5,1.2,19.5,2.3,215200,6512,1087,25
89121,2022,67537,2712,38.7,1.5,28820,762,24049,826,16.2,1.4,50757,3475,9.6,1.2,20.5,2.4,256800,10575,1206,30
89121,2023,67090,3072,37.2,1.3,29012,727,24029,811,16.2,1.5,54667,3796,10.2,1.4,18.9,2.7,288400,9127,1306,50
89121,2024,68406,2665,36.8,1.2,29616,756,24610,806,16.3,1.4,55758,4561,9.8,1.3,19.7,2.3,308500,11022,1383,38
89122,2011,44253,1691,35.8,1.3,19145,451,16108,540,,,48558,2282,,,12.2,1.9,137600,7705,987,31
89122,2012,46004,1742,36.4,1.3,19913,402,16739,503,,,45704,2827,,,14.4,2.5,117200,5089,979,36
89122,2013,46236,1799,36.2,1.4,19765,400,16736,474,,,45260,1938,,,15.2,2.1,105700,4143,963,25
89122,2014,47561,1934,36.8,1.3,19939,369,17104,510,,,45297,1786,,,14.9,1.7,101500,5121,949,27
89122,2015,48533,1755,37.9,1.5,20065,361,17299,511,,,44225,1698,12.2,1.6,15.9,2.3,103700,4842,936,33
89122,2016,49800,1618,36.8,1.3,20280,337,17575,519,,,45031,2086,10.7,1.4,16.3,2.4,116000,5394,951,35
89122,2017,51074,1755,36.9,1.0,20721,306,17964,477,15.4,1.4,46560,2094,10.4,1.4,16.3,1.9,133900,7004,974,41
89122,2018,49934,1958,37.0,1.0,20904,280,17869,474,16.4,1.5,45708,1905,10.3,1.5,16.7,2.0,155700,4994,1022,37
89122,2019,49600,1761,37.2,1.4,21181,281,17988,428,17.8,1.6,46448,2552,8.1,1.3,17.7,2.2,172800,6290,1082,38
89122,2020,51072,2335,37.0,1.2,21406,791,18488,710,17.5,1.6,47950,2654,8.4,1.4,17.1,2.0,193800,8997,1104,41
89122,2021,51772,2318,36.9,1.3,21410,734,18997,731,16.7,1.7,49463,3949,8.6,1.4,17.9,2.5,209900,7294,1148,35
89122,2022,51567,2589,37.9,1.5,21774,737,19166,735,16.6,1.7,55216,3965,7.7,1.6,16.9,2.6,262700,6050,1259,52
89122,2023,53075,2935,38.0,1.7,22033,784,19467,859,17.4,1.8,60357,3363,7.7,1.6,16.9,2.4,285600,8567,1379,59
89122,2024,53724,2998,37.8,1.7,21986,740,19462,829,18.0,1.8,63846,2695,7.6,1.7,14.8,2.0,310900,10145,1457,58
89123,2011,57558,1826,36.7,1.0,26524,334,22214,493,,,64517,2684,,,8.1,1.4,252800,8329,1188,42
89123,2012,58968,2038,36.6,1.1,27190,310,22396,487,,,61871,1695,,,8.6,1.5,205400,9572,1178,43
89123,2013,58991,1916,37.0,1.2,27587,290,22635,564,,,59629,2186,,,9.3,1.6,177400,7529,1164,42
89123,2014,57579,1891,38.6,1.0,28011,360,22783,596,,,59292,2757,,,9.7,1.8,178100,6881,1157,37
89123,2015,57563,1887,38.9,0.8,27823,318,22818,561,,,58626,2598,9.1,1.4,9.4,1.6,189000,6484,1146,39
89123,2016,57322,1753,39.3,1.3,27525,252,22715,530,,,61006,1763,7.4,1.3,8.9,1.3,207600,6216,1167,40
89123,2017,58630,1647,39.3,1.1,27935,296,23261,612,27.1,1.7,62745,2402,6.3,1.2,9.0,1.4,230900,6005,1210,32
89123,2018,60138,1703,39.1,1.2,27808,333,23638,573,27.9,1.9,66710,2232,5.1,1.0,8.9,1.4,259400,6253,1247,36
89123,2019,60679,1950,39.2,1.1,27656,325,23722,521,28.8,2.2,68691,2551,4.9,1.0,9.1,1.5,284900,5850,1273,43
89123,2020,62982,3142,40.1,1.2,27600,1053,24011,1003,30.0,2.2,71905,4525,5.9,1.4,8.4,1.3,311900,9492,1350,42
89123,2021,60823,2413,40.6,1.0,26297,843,23534,854,32.1,2.1,74538,5025,7.3,1.4,8.8,1.6,337000,7406,1408,36
89123,2022,58882,2802,42.0,1.6,25629,878,23140,896,33.0,2.0,78195,5056,6.9,1.6,8.5,1.4,396700,11502,1518,56
89123,2023,57693,2679,43.7,1.1,25246,902,23012,897,31.8,2.0,80992,4358,6.9,1.6,8.8,1.4,424900,10656,1641,50
89123,2024,58205,2962,43.1,1.3,24820,884,22787,939,31.6,2.4,84428,5310,7.4,1.6,9.4,1.7,447600,8040,1737,44
89124,2011,801,337,44.3,13.7,740,127,317,107,,,68563,31876,,,8.4,6.2,370000,314841,1361,969
